protein	id	evalue	score
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_2_35	PF01526.17	5.300000000000001e-158	518.4
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_2_36	PF01526.17	7.3e-142	465.2
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_2_26	PF01041.17	2.3e-113	371.7
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_2_45	PF00733.21	2.7e-109	358.6
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_2_34	PF03050.14	3.6e-102	334.2
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_1_14	PF00733.21	3.1e-88	289.4
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_2_30	PF08889.11	8.4e-79	257.1
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_2_70	PF16254.5	5.6e-69	224.3
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_1_16	PF00733.21	1.0999999999999999e-62	205.3
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_1_11	PF01370.21	2.3000000000000002e-59	193.4
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_1_9	PF01695.17	5.0000000000000005e-58	188.3
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_2_39	PF00239.21	3.7e-49	159.2
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_2_38	PF13700.6	5.5e-46	149.0
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_2_62	PF01370.21	6.6e-45	146.0
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_2_24	PF03050.14	4.4e-44	143.6
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_2_37	PF00239.21	6.199999999999999e-43	139.0
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_2_53	PF03050.14	5.999999999999999e-42	136.6
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_2_41	PF05717.13	2.2e-41	132.5
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_2_48	PF05717.13	3.3e-40	128.8
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_1_1	PF13614.6	1.4e-38	125.2
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_2_60	PF00239.21	9.7e-38	122.2
NZ_CP026540.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR2,$~&complete$~&sequence_9	PF00239.21	3.8e-37	120.3
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_2_56	PF01609.21	2.8e-35	114.5
NZ_CP026541.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR3,$~&complete$~&sequence_8	PF03389.15	9.3e-35	112.9
NZ_CP026541.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR3,$~&complete$~&sequence_2	PF03389.15	1.9e-34	111.9
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_2_46	PF00534.20	1.7e-30	98.4
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_2_65	PF02310.19	5.5e-29	93.3
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_2_58	PF13701.6	3.1000000000000002e-27	87.4
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_1_7	PF00534.20	3.8e-27	87.5
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_1_15	PF13692.6	1.4e-26	86.1
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_2_47	PF00872.18	1.7e-26	85.5
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_1_3	PF00534.20	7.4e-26	83.3
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_2_63	PF00132.24	1.0000000000000001e-24	78.0
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_2_43	PF00665.26	1.1e-23	76.3
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_1_10	PF00665.26	3.1e-23	74.9
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_2_28	PF13578.6	3.4e-21	68.9
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_2_73	PF02310.19	4.6e-21	67.7
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_1_12	PF00535.26	7e-21	67.4
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_2_72	PF04055.21	1.1e-20	67.2
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_2_75	PF13580.6	1.3e-20	66.4
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_2_32	PF08241.12	2.2e-20	65.8
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_2_64	PF00535.26	2.7e-20	65.4
NZ_CP026540.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR2,$~&complete$~&sequence_1	PF14090.6	1.9e-19	61.8
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_2_61	PF00132.24	1.7e-18	58.4
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_1_5	PF13701.6	3.6e-18	57.6
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_2_52	PF00665.26	6.6e-18	57.7
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_1_13	PF13522.6	6.6e-18	57.8
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_2_33	PF13358.6	1.2e-17	56.6
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_2_27	PF04055.21	3.4e-17	55.9
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_2_74	PF04055.21	7.7e-17	54.8
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_2_49	PF00665.26	2.1e-16	52.8
NZ_CP026540.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR2,$~&complete$~&sequence_8	PF07927.12	7.8e-15	47.4
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_1_4	PF01797.16	7.6e-14	44.5
NZ_CP026539.1$~&Desulfovibrio$~&carbinolicus$~&strain$~&DSM$~&3852$~&plasmid$~&pDCAR1,$~&complete$~&sequence_fragment_2_55	PF13472.6	9.9e-14	44.7
