Contig	Start	End	Strand	Pos
NZ_KB908457.1	220210	221313	-1	209
NZ_KB908457.1	221408	221809	-1	210
NZ_KB908457.1	221916	223163	-1	211
NZ_KB908457.1	223212	223682	-1	212
NZ_KB908457.1	223955	225589	1	213
NZ_KB908457.1	225675	227138	1	214
NZ_KB908457.1	227218	227562	1	215
NZ_KB908457.1	227622	228665	-1	216
NZ_KB908457.1	228847	229071	-1	217
NZ_KB908457.1	229073	230107	-1	218
NZ_KB908457.1	230114	231337	-1	219
NZ_KB908457.1	231364	231960	-1	220
NZ_KB908457.1	231964	232596	-1	221
NZ_KB908457.1	232589	233359	-1	222
NZ_KB908457.1	233352	234590	-1	223
NZ_KB908457.1	234594	235937	-1	224
NZ_KB908457.1	236303	236620	-1	225
NZ_KB908457.1	236674	237264	-1	226
NZ_KB908457.1	237327	238463	1	227
NZ_KB908457.1	238475	239056	1	228
NZ_KB908457.1	239057	239611	1	229
NZ_KB908457.1	239680	240984	1	230
NZ_KB908457.1	241021	241503	-1	231
NZ_KB908457.1	241610	242506	1	232
NZ_KB908457.1	242538	244031	-1	233
NZ_KB908457.1	244070	244963	-1	234
NZ_KB908457.1	244963	245718	-1	235
NZ_KB908457.1	245931	246173	1	236
NZ_KB908457.1	246170	247057	1	237
NZ_KB908457.1	247072	248937	1	238
NZ_KB908457.1	248951	249238	1	239
NZ_KB908457.1	249242	249841	-1	240
NZ_KB908457.1	249908	250318	-1	241
NZ_KB908457.1	250402	250827	-1	242
NZ_KB908457.1	250948	251784	-1	243
NZ_KB908457.1	252115	252573	1	244
NZ_KB908458.1	135	692	-1	1
NZ_KB908458.1	707	1720	-1	2
NZ_KB908458.1	1717	2697	-1	3
NZ_KB908458.1	2694	4499	-1	4
NZ_KB908458.1	4511	5557	-1	5
NZ_KB908458.1	5550	6569	-1	6
NZ_KB908458.1	7014	8057	1	7
NZ_KB908458.1	8038	8691	1	8
NZ_KB908458.1	8716	9546	1	9
NZ_KB908458.1	9646	10149	1	10
NZ_KB908458.1	10154	11338	-1	11
NZ_KB908458.1	11378	12733	-1	12
NZ_KB908458.1	12730	15105	-1	13
NZ_KB908458.1	15665	20122	1	14
NZ_KB908458.1	20135	21550	1	15
NZ_KB908458.1	21900	22598	1	16
NZ_KB908458.1	22602	23525	1	17
NZ_KB908458.1	23518	24333	1	18
NZ_KB908458.1	24389	25018	1	19
NZ_KB908458.1	25074	26270	-1	20
NZ_KB908458.1	26436	27731	1	21
NZ_KB908458.1	27767	28195	-1	22
NZ_KB908458.1	28192	28518	-1	23
NZ_KB908458.1	28527	28871	-1	24
NZ_KB908458.1	29021	30307	1	25
NZ_KB908458.1	30494	30919	-1	26
NZ_KB908458.1	31041	33371	-1	27
NZ_KB908458.1	33374	35806	-1	28
NZ_KB908458.1	36003	38201	1	29
NZ_KB908458.1	38198	38719	1	30
NZ_KB908458.1	38803	39555	-1	31
NZ_KB908458.1	39793	40245	1	32
NZ_KB908458.1	40261	41184	1	33
NZ_KB908458.1	41287	42627	1	34
NZ_KB908458.1	42624	43112	1	35
NZ_KB908458.1	43125	43919	1	36
NZ_KB908458.1	43930	44778	1	37
NZ_KB908458.1	44799	45185	1	38
NZ_KB908458.1	45570	46343	-1	39
NZ_KB908458.1	46340	47260	-1	40
NZ_KB908458.1	47340	47870	-1	41
NZ_KB908458.1	48290	48922	-1	42
NZ_KB908458.1	48915	50273	-1	43
NZ_KB908458.1	50475	51005	1	44
NZ_KB908458.1	51304	52119	1	45
NZ_KB908458.1	52116	53513	-1	46
NZ_KB908458.1	53879	54646	-1	47
NZ_KB908458.1	54636	56378	-1	48
NZ_KB908458.1	56329	58134	-1	49
NZ_KB908458.1	58305	62513	-1	50
NZ_KB908458.1	62600	66628	-1	51
NZ_KB908458.1	66852	67220	-1	52
NZ_KB908458.1	67275	67778	-1	53
NZ_KB908458.1	68024	68719	-1	54
NZ_KB908458.1	68724	69152	-1	55
NZ_KB908458.1	69282	69824	-1	56
NZ_KB908458.1	69834	70205	-1	57
NZ_KB908458.1	70400	71584	-1	58
NZ_KB908458.1	72317	73258	1	59
NZ_KB908458.1	73344	73595	1	60
NZ_KB908458.1	73674	74075	1	61
NZ_KB908458.1	74085	74303	1	62
NZ_KB908458.1	74334	75767	1	63
NZ_KB908458.1	75829	78261	-1	64
NZ_KB908458.1	78262	79422	-1	65
NZ_KB908458.1	79599	79925	1	66
NZ_KB908458.1	80080	80892	-1	67
NZ_KB908458.1	80895	81452	-1	68
NZ_KB908458.1	81611	82003	1	69
NZ_KB908458.1	82025	82888	1	70
NZ_KB908458.1	83192	84805	1	71
NZ_KB908458.1	84864	87353	-1	72
NZ_KB908458.1	87412	88314	-1	73
NZ_KB908458.1	88457	90748	1	74
NZ_KB908458.1	91054	91539	1	75
NZ_KB908458.1	91734	92759	-1	76
NZ_KB908458.1	92771	93961	-1	77
NZ_KB908458.1	94250	95206	1	78
NZ_KB908458.1	95295	96398	1	79
NZ_KB908458.1	96401	97099	-1	80
NZ_KB908458.1	97106	98179	-1	81
NZ_KB908458.1	98323	99423	1	82
NZ_KB908458.1	99525	100511	1	83
NZ_KB908458.1	100514	101779	1	84
NZ_KB908458.1	101764	102474	-1	85
NZ_KB908458.1	102506	103621	1	86
NZ_KB908458.1	103618	104394	1	87
NZ_KB908458.1	104363	105382	-1	88
NZ_KB908458.1	105461	105946	1	89
NZ_KB908458.1	106287	107099	-1	90
NZ_KB908458.1	107193	107363	-1	91
NZ_KB908458.1	107375	107611	-1	92
NZ_KB908458.1	107744	108418	-1	93
NZ_KB908458.1	108535	109743	1	94
NZ_KB908458.1	109730	110185	1	95
NZ_KB908458.1	110198	110797	1	96
NZ_KB908458.1	110839	111693	1	97
NZ_KB908458.1	111746	112387	-1	98
NZ_KB908458.1	112434	113156	-1	99
NZ_KB908458.1	113310	114173	1	100
NZ_KB908458.1	114262	115068	1	101
NZ_KB908458.1	115488	117473	1	102
NZ_KB908458.1	117464	117769	-1	103
NZ_KB908458.1	118009	118716	1	104
NZ_KB908458.1	118766	119041	1	105
NZ_KB908458.1	119132	121240	1	106
NZ_KB908458.1	121301	122341	1	107
NZ_KB908458.1	122357	123151	1	108
NZ_KB908458.1	123166	124266	1	109
NZ_KB908458.1	124277	125185	1	110
NZ_KB908458.1	125186	127747	-1	111
NZ_KB908458.1	127747	128763	-1	112
NZ_KB908458.1	128861	129178	-1	113
NZ_KB908458.1	129346	130224	1	114
NZ_KB908458.1	130283	131455	-1	115
NZ_KB908458.1	131548	132720	1	116
NZ_KB908458.1	132741	133532	1	117
NZ_KB908458.1	133663	134103	1	118
NZ_KB908458.1	134117	135025	-1	119
NZ_KB908458.1	135411	136313	1	120
NZ_KB908458.1	136415	137389	1	121
NZ_KB908458.1	137476	138474	1	122
NZ_KB908458.1	138530	140443	1	123
NZ_KB908458.1	140440	141303	-1	124
NZ_KB908458.1	141377	142135	-1	125
NZ_KB908458.1	142104	144506	-1	126
NZ_KB908458.1	144619	146661	-1	127
NZ_KB908458.1	146877	148229	1	128
NZ_KB908458.1	148362	148877	1	129
NZ_KB908458.1	149049	149531	-1	130
NZ_KB908458.1	149658	150296	-1	131
NZ_KB908458.1	150311	150490	1	132
NZ_KB908458.1	150939	152714	1	133
NZ_KB908458.1	152776	153558	1	134
NZ_KB908458.1	153595	154482	1	135
NZ_KB908458.1	154667	155935	1	136
NZ_KB908458.1	156120	157223	1	137
NZ_KB908458.1	157275	158513	1	138
NZ_KB908458.1	158579	159928	-1	139
NZ_KB908458.1	159996	161006	-1	140
NZ_KB908458.1	161175	162005	-1	141
NZ_KB908458.1	162020	163114	-1	142
NZ_KB908458.1	163329	164030	1	143
NZ_KB908458.1	164126	165181	1	144
NZ_KB908458.1	165178	166854	1	145
NZ_KB908458.1	166854	168257	1	146
NZ_KB908458.1	168308	169315	-1	147
NZ_KB908458.1	169337	169993	-1	148
NZ_KB908458.1	170101	170973	-1	149
NZ_KB908458.1	171135	172085	-1	150
NZ_KB908458.1	172082	172747	-1	151
NZ_KB908458.1	172748	174352	-1	152
NZ_KB908458.1	174508	175101	1	153
NZ_KB908458.1	175104	175388	1	154
NZ_KB908458.1	175393	175710	-1	155
NZ_KB908458.1	176298	177158	1	156
NZ_KB908458.1	177212	177589	-1	157
NZ_KB908458.1	177612	178223	-1	158
NZ_KB908458.1	178534	179877	1	159
NZ_KB908458.1	179937	182117	-1	160
NZ_KB908458.1	182265	182579	-1	161
NZ_KB908458.1	182590	182772	-1	162
NZ_KB908458.1	182769	184541	-1	163
NZ_KB908458.1	184607	184963	1	164
NZ_KB908458.1	184944	185381	-1	165
NZ_KB908458.1	185514	185903	1	166
NZ_KB908458.1	185855	187438	-1	167
NZ_KB908458.1	187638	188600	1	168
NZ_KB908458.1	188664	189746	1	169
NZ_KB908458.1	189808	191016	-1	170
NZ_KB908458.1	191056	192006	-1	171
NZ_KB908458.1	192028	192750	-1	172
NZ_KB908458.1	193137	194252	-1	173
NZ_KB908458.1	194320	194628	1	174
NZ_KB908458.1	194708	195403	1	175
NZ_KB908458.1	195525	195638	1	176
NZ_KB908458.1	195610	196206	1	177
NZ_KB908458.1	196258	196716	-1	178
NZ_KB908458.1	196879	197439	-1	179
NZ_KB908458.1	197513	197797	-1	180
NZ_KB908458.1	197794	199587	-1	181
NZ_KB908458.1	199723	200685	1	182
NZ_KB908458.1	200747	201286	1	183
NZ_KB908458.1	201295	201429	1	184
NZ_KB908458.1	201399	202931	-1	185
NZ_KB908458.1	203251	204873	-1	186
NZ_KB908458.1	204987	205733	1	187
NZ_KB908458.1	205730	206434	1	188
NZ_KB908458.1	206431	207351	1	189
NZ_KB908458.1	207406	208788	-1	190
NZ_KB908458.1	208928	209542	-1	191
NZ_KB908458.1	209539	210336	-1	192
NZ_KB908458.1	210341	211705	-1	193
NZ_KB908458.1	211799	212284	-1	194
NZ_KB908458.1	212392	212982	1	195
NZ_KB908458.1	212954	213355	-1	196
NZ_KB908458.1	213564	214685	-1	197
NZ_KB908458.1	214682	215452	-1	198
NZ_KB908458.1	215454	215654	-1	199
NZ_KB908458.1	215654	216412	-1	200
NZ_KB908458.1	216415	217923	-1	201
NZ_KB908458.1	217920	219875	-1	202
NZ_KB908458.1	220342	221214	-1	203
NZ_KB908458.1	221329	222240	1	204
NZ_KB908458.1	222348	224327	1	205
NZ_KB908458.1	224491	225498	1	206
NZ_KB908458.1	225502	226344	1	207
NZ_KB908458.1	226344	227183	1	208
NZ_KB908458.1	227189	228280	1	209
NZ_KB908458.1	228432	229322	-1	210
NZ_KB908458.1	229469	229822	1	211
NZ_KB908458.1	229824	230438	-1	212
NZ_KB908458.1	230546	233209	1	213
NZ_KB908459.1	683	1096	1	1
NZ_KB908459.1	1226	2644	1	2
NZ_KB908459.1	2704	3672	1	3
NZ_KB908459.1	3714	4316	1	4
NZ_KB908459.1	4374	5885	-1	5
NZ_KB908459.1	6080	6175	1	6
NZ_KB908459.1	6271	7920	1	7
NZ_KB908459.1	7917	8177	1	8
NZ_KB908459.1	8189	9112	1	9
NZ_KB908459.1	9180	11030	1	10
NZ_KB908459.1	11034	12590	1	11
NZ_KB908459.1	12804	13646	1	12
NZ_KB908459.1	13643	14512	1	13
NZ_KB908459.1	14861	16039	-1	14
NZ_KB908459.1	16049	17179	-1	15
NZ_KB908459.1	17191	17922	-1	16
NZ_KB908459.1	17919	18848	-1	17
NZ_KB908459.1	19123	21573	1	18
NZ_KB908459.1	21616	21927	-1	19
NZ_KB908459.1	22134	23390	1	20
NZ_KB908459.1	23394	24227	1	21
NZ_KB908459.1	24224	24907	1	22
NZ_KB908459.1	24894	25808	1	23
NZ_KB908459.1	26208	26915	1	24
NZ_KB908459.1	27095	29263	1	25
NZ_KB908459.1	29287	30216	-1	26
NZ_KB908459.1	30368	32194	1	27
NZ_KB908459.1	32248	32547	-1	28
NZ_KB908459.1	32634	34100	1	29
NZ_KB908459.1	34064	34360	1	30
NZ_KB908459.1	34480	35139	1	31
NZ_KB908459.1	35404	36051	-1	32
NZ_KB908459.1	36355	39087	1	33
NZ_KB908459.1	39487	40293	1	34
NZ_KB908459.1	40492	42789	1	35
NZ_KB908459.1	42789	43217	1	36
NZ_KB908459.1	43218	43565	1	37
NZ_KB908459.1	43562	45064	1	38
NZ_KB908459.1	45061	45534	1	39
NZ_KB908459.1	45538	45813	1	40
NZ_KB908459.1	45803	46177	1	41
NZ_KB908459.1	46186	46581	-1	42
NZ_KB908459.1	46600	47754	-1	43
NZ_KB908459.1	47751	49376	-1	44
NZ_KB908459.1	49662	52505	1	45
NZ_KB908459.1	52704	53390	-1	46
NZ_KB908459.1	53390	54028	-1	47
NZ_KB908459.1	54171	54788	1	48
NZ_KB908459.1	54833	55492	1	49
NZ_KB908459.1	55489	56040	1	50
NZ_KB908459.1	56037	56495	1	51
NZ_KB908459.1	56509	57876	1	52
NZ_KB908459.1	57878	58909	-1	53
NZ_KB908459.1	59218	60570	1	54
NZ_KB908459.1	60621	62033	1	55
NZ_KB908459.1	62030	62737	1	56
NZ_KB908459.1	62791	63795	-1	57
NZ_KB908459.1	63829	65262	-1	58
NZ_KB908459.1	65274	66323	-1	59
NZ_KB908459.1	66531	66980	1	60
NZ_KB908459.1	66977	68026	1	61
NZ_KB908459.1	68032	69045	1	62
NZ_KB908459.1	69289	70113	-1	63
NZ_KB908459.1	70368	71147	1	64
NZ_KB908459.1	71140	71754	1	65
NZ_KB908459.1	72046	72279	1	66
NZ_KB908459.1	72378	73163	-1	67
NZ_KB908459.1	73179	74099	-1	68
NZ_KB908459.1	74267	75013	1	69
NZ_KB908459.1	75119	76528	-1	70
NZ_KB908459.1	76565	76708	1	71
NZ_KB908459.1	76993	78828	1	72
NZ_KB908459.1	79019	79540	1	73
NZ_KB908459.1	79567	80148	1	74
NZ_KB908459.1	80261	81157	1	75
NZ_KB908459.1	81157	82116	1	76
NZ_KB908459.1	82113	82550	1	77
NZ_KB908459.1	82622	83512	1	78
NZ_KB908459.1	83509	85533	-1	79
NZ_KB908459.1	85794	87866	-1	80
NZ_KB908459.1	87975	89324	-1	81
NZ_KB908459.1	89518	91308	-1	82
NZ_KB908459.1	91318	91977	-1	83
NZ_KB908459.1	92011	92919	-1	84
NZ_KB908459.1	92996	96073	-1	85
NZ_KB908459.1	96086	97207	-1	86
NZ_KB908459.1	97233	97799	-1	87
NZ_KB908459.1	98605	99450	1	88
NZ_KB908459.1	99508	100884	-1	89
NZ_KB908459.1	100913	101290	-1	90
NZ_KB908459.1	101305	101967	1	91
NZ_KB908459.1	101967	102218	1	92
NZ_KB908459.1	102215	103420	-1	93
NZ_KB908459.1	103431	104963	-1	94
NZ_KB908459.1	105179	105610	1	95
NZ_KB908459.1	105644	106129	1	96
NZ_KB908459.1	106129	107133	1	97
NZ_KB908459.1	107219	107797	-1	98
NZ_KB908459.1	107870	108589	-1	99
NZ_KB908459.1	108593	109363	1	100
NZ_KB908459.1	109440	109760	1	101
NZ_KB908459.1	109852	110568	1	102
NZ_KB908459.1	110632	112827	-1	103
NZ_KB908459.1	112849	113310	-1	104
NZ_KB908459.1	113324	113647	-1	105
NZ_KB908459.1	113816	114490	1	106
NZ_KB908459.1	114487	115839	1	107
NZ_KB908459.1	116150	116884	1	108
NZ_KB908459.1	116972	118360	1	109
NZ_KB908459.1	118422	119861	1	110
NZ_KB908459.1	119941	120621	1	111
NZ_KB908459.1	120702	121403	1	112
NZ_KB908459.1	121508	121993	1	113
NZ_KB908459.1	122005	122874	-1	114
NZ_KB908459.1	123048	123899	1	115
NZ_KB908459.1	124286	124963	-1	116
NZ_KB908459.1	125089	125697	1	117
NZ_KB908459.1	125833	126237	1	118
NZ_KB908459.1	126370	127278	1	119
NZ_KB908459.1	127280	129262	1	120
NZ_KB908459.1	129262	129882	1	121
NZ_KB908459.1	129879	130199	1	122
NZ_KB908459.1	130279	131166	1	123
NZ_KB908459.1	131308	132042	1	124
NZ_KB908459.1	132430	132726	1	125
NZ_KB908459.1	132802	133803	1	126
NZ_KB908459.1	133947	135113	-1	127
NZ_KB908459.1	135113	135730	-1	128
NZ_KB908459.1	135740	136156	-1	129
NZ_KB908459.1	136212	136853	-1	130
NZ_KB908459.1	136855	137541	-1	131
NZ_KB908459.1	137538	137939	-1	132
NZ_KB908459.1	138065	139630	-1	133
NZ_KB908459.1	139813	140232	-1	134
NZ_KB908459.1	140323	141006	-1	135
NZ_KB908459.1	141016	143340	-1	136
NZ_KB908459.1	143500	143892	-1	137
NZ_KB908459.1	144057	145565	1	138
NZ_KB908459.1	145562	146926	1	139
NZ_KB908459.1	146932	147417	-1	140
NZ_KB908459.1	147476	148675	-1	141
NZ_KB908459.1	148773	149384	1	142
NZ_KB908459.1	149450	149806	-1	143
NZ_KB908459.1	150047	150151	1	144
NZ_KB908459.1	150151	150954	1	145
NZ_KB908459.1	150951	151196	-1	146
NZ_KB908459.1	151339	152454	1	147
NZ_KB908459.1	152542	153465	1	148
NZ_KB908459.1	153462	154703	1	149
NZ_KB908459.1	154700	155464	1	150
NZ_KB908459.1	155464	156168	1	151
NZ_KB908459.1	156214	156534	1	152
NZ_KB908459.1	156531	157376	1	153
NZ_KB908459.1	157357	157758	-1	154
NZ_KB908459.1	157850	158425	1	155
NZ_KB908459.1	158422	159294	1	156
NZ_KB908459.1	159527	160141	1	157
NZ_KB908459.1	160338	161471	1	158
NZ_KB908459.1	161480	163084	1	159
NZ_KB908459.1	163084	163635	1	160
NZ_KB908459.1	163616	164485	1	161
NZ_KB908459.1	164502	164708	-1	162
NZ_KB908459.1	164739	165419	1	163
NZ_KB908459.1	165406	165840	1	164
NZ_KB908459.1	165850	166881	1	165
NZ_KB908459.1	166893	167714	1	166
NZ_KB908459.1	167707	168354	1	167
NZ_KB908459.1	168382	169743	1	168
NZ_KB908459.1	169747	170223	1	169
NZ_KB908459.1	170316	170612	1	170
NZ_KB908459.1	170691	171590	1	171
NZ_KB908459.1	171620	172402	1	172
NZ_KB908459.1	172534	172743	1	173
NZ_KB908459.1	172804	173313	-1	174
NZ_KB908459.1	173387	174715	-1	175
NZ_KB908459.1	174741	175271	-1	176
NZ_KB908459.1	175421	176014	-1	177
NZ_KB908459.1	176018	177835	-1	178
NZ_KB908459.1	177972	178565	1	179
NZ_KB908459.1	178574	180784	-1	180
NZ_KB908459.1	180910	181125	1	181
NZ_KB908459.1	181242	181976	1	182
NZ_KB908459.1	182097	183341	1	183
NZ_KB908459.1	183413	184504	-1	184
NZ_KB908459.1	184638	185003	-1	185
NZ_KB908459.1	185015	186355	-1	186
NZ_KB908459.1	186762	188579	1	187
NZ_KB908459.1	188772	189581	1	188
NZ_KB908459.1	189593	190060	-1	189
NZ_KB908460.1	50	2158	-1	1
NZ_KB908460.1	2151	3467	-1	2
NZ_KB908460.1	3613	4182	1	3
NZ_KB908460.1	4175	4900	1	4
NZ_KB908460.1	5022	6485	1	5
NZ_KB908460.1	6659	7951	1	6
NZ_KB908460.1	8075	9298	1	7
NZ_KB908460.1	9302	10852	-1	8
NZ_KB908460.1	11443	11853	1	9
NZ_KB908460.1	11895	12131	-1	10
NZ_KB908460.1	12124	12837	-1	11
NZ_KB908460.1	12988	14157	-1	12
NZ_KB908460.1	14166	14453	-1	13
NZ_KB908460.1	14545	14826	-1	14
NZ_KB908460.1	14894	16687	-1	15
NZ_KB908460.1	16677	17357	-1	16
NZ_KB908460.1	17536	18135	1	17
NZ_KB908460.1	18231	19526	-1	18
NZ_KB908460.1	19707	21431	-1	19
NZ_KB908460.1	21428	22375	-1	20
NZ_KB908460.1	22372	25203	-1	21
NZ_KB908460.1	25322	26011	-1	22
NZ_KB908460.1	26094	26735	-1	23
NZ_KB908460.1	27082	27741	1	24
NZ_KB908460.1	27802	29910	1	25
NZ_KB908460.1	30114	30443	1	26
NZ_KB908460.1	30475	31083	-1	27
NZ_KB908460.1	31085	32320	-1	28
NZ_KB908460.1	32320	33183	-1	29
NZ_KB908460.1	33260	34051	-1	30
NZ_KB908460.1	34153	36063	-1	31
NZ_KB908460.1	36178	37311	-1	32
NZ_KB908460.1	37413	38165	1	33
NZ_KB908460.1	38540	39754	-1	34
NZ_KB908460.1	39862	41847	1	35
NZ_KB908460.1	42024	42524	-1	36
NZ_KB908460.1	42700	43647	1	37
NZ_KB908460.1	43704	44177	1	38
NZ_KB908460.1	44266	44715	1	39
NZ_KB908460.1	44774	46774	-1	40
NZ_KB908460.1	47480	48973	-1	41
NZ_KB908460.1	49073	49867	1	42
NZ_KB908460.1	49871	51013	1	43
NZ_KB908460.1	51010	52224	1	44
NZ_KB908460.1	52221	52535	1	45
NZ_KB908460.1	52773	53336	1	46
NZ_KB908460.1	53371	54816	-1	47
NZ_KB908460.1	55096	56424	1	48
NZ_KB908460.1	56740	58077	1	49
NZ_KB908460.1	58271	59554	-1	50
NZ_KB908460.1	59569	60693	-1	51
NZ_KB908460.1	60853	61401	1	52
NZ_KB908460.1	61402	61944	-1	53
NZ_KB908460.1	61955	62800	-1	54
NZ_KB908460.1	62804	63694	-1	55
NZ_KB908460.1	63707	64828	-1	56
NZ_KB908460.1	65102	66208	-1	57
NZ_KB908460.1	66201	67583	-1	58
NZ_KB908460.1	67603	68961	-1	59
NZ_KB908460.1	69148	70506	1	60
NZ_KB908460.1	70522	71796	1	61
NZ_KB908460.1	71846	72106	1	62
NZ_KB908460.1	72313	73158	-1	63
NZ_KB908460.1	73151	73951	-1	64
NZ_KB908460.1	74040	74756	-1	65
NZ_KB908460.1	74753	75109	-1	66
NZ_KB908460.1	75109	75804	-1	67
NZ_KB908460.1	76007	78382	-1	68
NZ_KB908460.1	78564	79376	1	69
NZ_KB908460.1	79649	81067	1	70
NZ_KB908460.1	81222	83336	-1	71
NZ_KB908460.1	83516	83842	1	72
NZ_KB908460.1	83843	85540	-1	73
NZ_KB908460.1	85549	86556	-1	74
NZ_KB908460.1	86645	87727	1	75
NZ_KB908460.1	87813	88262	1	76
NZ_KB908460.1	88418	88792	1	77
NZ_KB908460.1	88796	90517	-1	78
NZ_KB908460.1	90697	90858	-1	79
NZ_KB908460.1	90927	91550	-1	80
NZ_KB908460.1	91914	93077	1	81
NZ_KB908460.1	93109	94110	-1	82
NZ_KB908460.1	94150	94980	1	83
NZ_KB908460.1	95220	95672	-1	84
NZ_KB908460.1	95799	96839	1	85
NZ_KB908460.1	97003	100065	-1	86
NZ_KB908460.1	100062	101198	-1	87
NZ_KB908460.1	101315	101536	1	88
NZ_KB908460.1	101590	102657	-1	89
NZ_KB908460.1	102654	103148	-1	90
NZ_KB908460.1	103573	105255	1	91
NZ_KB908460.1	105257	105388	1	92
NZ_KB908460.1	105594	106526	-1	93
NZ_KB908460.1	106713	107669	1	94
NZ_KB908460.1	107679	108443	-1	95
NZ_KB908460.1	108488	109327	-1	96
NZ_KB908460.1	109395	110603	-1	97
NZ_KB908460.1	110759	111349	1	98
NZ_KB908460.1	111394	111948	-1	99
NZ_KB908460.1	112007	114013	-1	100
NZ_KB908460.1	114196	116031	1	101
NZ_KB908460.1	116031	117050	1	102
NZ_KB908460.1	117118	117321	-1	103
NZ_KB908460.1	117576	120803	-1	104
NZ_KB908460.1	120820	121956	-1	105
NZ_KB908460.1	122362	123174	-1	106
NZ_KB908460.1	123311	123922	-1	107
NZ_KB908460.1	123967	124893	-1	108
NZ_KB908460.1	124893	125675	-1	109
NZ_KB908460.1	125807	126058	-1	110
NZ_KB908460.1	126412	127362	1	111
NZ_KB908460.1	127474	127938	1	112
NZ_KB908460.1	127966	128802	1	113
NZ_KB908460.1	129013	129303	-1	114
NZ_KB908460.1	129372	129965	1	115
NZ_KB908460.1	129998	130528	-1	116
NZ_KB908460.1	130530	131012	-1	117
NZ_KB908460.1	131016	131498	-1	118
NZ_KB908460.1	131468	132721	-1	119
NZ_KB908460.1	132732	133451	-1	120
NZ_KB908460.1	133448	134695	-1	121
NZ_KB908460.1	134688	135419	-1	122
NZ_KB908460.1	135416	135838	-1	123
NZ_KB908460.1	135835	137244	-1	124
NZ_KB908460.1	137222	138061	-1	125
NZ_KB908460.1	138051	139004	-1	126
NZ_KB908460.1	139208	139486	-1	127
NZ_KB908460.1	139587	141023	-1	128
NZ_KB908460.1	141118	141963	1	129
NZ_KB908460.1	142005	143000	1	130
NZ_KB908460.1	143121	143480	1	131
NZ_KB908460.1	143546	144607	-1	132
NZ_KB908461.1	1	246	1	1
NZ_KB908461.1	344	1081	-1	2
NZ_KB908461.1	1074	1781	-1	3
NZ_KB908461.1	1784	2689	-1	4
NZ_KB908461.1	2686	3354	-1	5
NZ_KB908461.1	3354	4268	-1	6
NZ_KB908461.1	4271	6067	-1	7
NZ_KB908461.1	6164	6610	-1	8
NZ_KB908461.1	6607	7587	-1	9
NZ_KB908461.1	7602	8159	-1	10
NZ_KB908461.1	8172	8750	-1	11
NZ_KB908461.1	8933	10555	1	12
NZ_KB908461.1	10546	10929	-1	13
NZ_KB908461.1	10898	11161	-1	14
NZ_KB908461.1	11280	12182	1	15
NZ_KB908461.1	12167	13054	-1	16
NZ_KB908461.1	13146	13577	1	17
NZ_KB908461.1	13620	14891	-1	18
NZ_KB908461.1	15209	16396	1	19
NZ_KB908461.1	16419	16883	1	20
NZ_KB908461.1	16909	18087	-1	21
NZ_KB908461.1	18220	19302	1	22
NZ_KB908461.1	19299	19574	1	23
NZ_KB908461.1	19836	20585	1	24
NZ_KB908461.1	20733	21713	1	25
NZ_KB908461.1	21971	22180	1	26
NZ_KB908461.1	22243	23415	-1	27
NZ_KB908461.1	23556	23927	1	28
NZ_KB908461.1	23972	24844	-1	29
NZ_KB908461.1	25133	26152	1	30
NZ_KB908461.1	26646	26852	-1	31
NZ_KB908461.1	26913	28250	-1	32
NZ_KB908461.1	28432	29451	1	33
NZ_KB908461.1	29506	29994	1	34
NZ_KB908461.1	30074	31231	-1	35
NZ_KB908461.1	31326	32045	1	36
NZ_KB908461.1	32050	32949	1	37
NZ_KB908461.1	32960	33682	1	38
NZ_KB908461.1	33714	34193	-1	39
NZ_KB908461.1	34586	35080	1	40
NZ_KB908461.1	35146	36216	-1	41
NZ_KB908461.1	36216	37391	-1	42
NZ_KB908461.1	37485	38996	1	43
NZ_KB908461.1	38998	39441	1	44
NZ_KB908461.1	39434	42298	1	45
NZ_KB908461.1	42355	43653	-1	46
NZ_KB908461.1	43782	44255	1	47
NZ_KB908461.1	44274	44489	-1	48
NZ_KB908461.1	44612	45013	-1	49
NZ_KB908461.1	45061	45414	-1	50
NZ_KB908461.1	45411	46160	-1	51
NZ_KB908461.1	46234	47901	-1	52
NZ_KB908461.1	48028	48720	-1	53
NZ_KB908461.1	48959	51691	-1	54
NZ_KB908461.1	51949	52872	-1	55
NZ_KB908461.1	52969	54105	-1	56
NZ_KB908461.1	54151	55407	-1	57
NZ_KB908461.1	55367	56131	-1	58
NZ_KB908461.1	56133	57050	-1	59
NZ_KB908461.1	57047	58507	-1	60
NZ_KB908461.1	58521	59588	-1	61
NZ_KB908461.1	59585	60760	-1	62
NZ_KB908461.1	60757	62055	-1	63
NZ_KB908461.1	62060	63142	-1	64
NZ_KB908461.1	63136	64476	-1	65
NZ_KB908461.1	64473	65945	-1	66
NZ_KB908461.1	65929	67677	-1	67
NZ_KB908461.1	67674	67985	-1	68
NZ_KB908461.1	67985	68929	-1	69
NZ_KB908461.1	68932	69390	-1	70
NZ_KB908461.1	70028	70864	-1	71
NZ_KB908461.1	70934	72706	1	72
NZ_KB908461.1	72660	73043	1	73
NZ_KB908461.1	73052	73642	1	74
NZ_KB908461.1	73646	74224	1	75
NZ_KB908461.1	74271	74708	-1	76
NZ_KB908461.1	74711	75340	-1	77
NZ_KB908461.1	75429	76163	-1	78
NZ_KB908461.1	76160	77377	-1	79
NZ_KB908461.1	77382	77972	-1	80
